헤드라인,URL,작성시간,언론사,기자명,댓글수,공감_유익해요,공감_감동받았어요,공감_분석탁월해요,공감_놀랍네요,공감_추천해요
"리센느, 초등학교 운동회에 주민센터까지..&quot;무대 크기 중요하지 않아&quot; (&#x27;인생84&#x27;) [순간포착]",https://m.entertain.naver.com/article/109/0005575585,2026-07-22 06:23:14,OSEN,최지연,0,0,0,0,0,0
"리센느(RESCENE), 데뷔 첫 음악방송 1위와 함께 ‘Pretty Girl’ 활동 성공적으로 마무리",https://m.entertain.naver.com/article/144/0001127358,2026-07-22 06:03:12,스포츠경향,손봉석 기자,0,0,0,0,0,0
"“블랙핑크 만들어준다더니”…일본서 온 미나미 폭로, 원이는 눈물",https://m.entertain.naver.com/article/468/0001255072,2026-07-22 06:00:12,스포츠서울,윤동언 기자,0,0,0,0,0,0
‘섬의 날’ 홍보대사 리센느·정이랑 등 위촉,https://n.news.naver.com/mnews/article/081/0003663245?sid=102,2026-07-22 05:03:25,서울신문,,0,1,0,0,0,0
"역주행인데 첫 정산 아직?…리센느 원이 눈물에, 장도연도 울컥 [Oh!쎈 예고]",https://m.entertain.naver.com/article/109/0005575563,2026-07-22 01:18:12,OSEN,김수형,0,0,0,0,0,0
"리센느 메이-리브, kt 치어리더들과 함께 아웃송 챌린지 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148505,2026-07-22 00:44:18,뉴스엔,유용주,0,0,0,0,0,0
"리센느 리브, 고향에서 시구하는 ‘수원 왕발가락(?)’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148504,2026-07-22 00:41:12,뉴스엔,유용주,0,0,0,0,0,0
"&#x27;역주행 신화&#x27; 리센느 원이, 첫 정산 생각에 결국 오열…&quot;엄마 소고기 사드리고 싶다&quot;",https://m.entertain.naver.com/article/117/0004087140,2026-07-22 00:32:14,마이데일리,한소희,0,0,0,0,0,0
"리센느 메이-리브, ‘kt 승리요정 될래요’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148503,2026-07-22 00:29:12,뉴스엔,유용주,0,0,0,0,0,0
"리센느 메이-리브, 빗속 아웃송 챌린지 펼치는 ‘리트와 메트’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148502,2026-07-22 00:27:12,뉴스엔,유용주,0,0,0,0,0,0
"리센느 리브, 매력적인 눈망울 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148501,2026-07-22 00:26:14,뉴스엔,유용주,0,0,0,0,0,0
"리센느 메이, 사랑스러운  금단발 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148500,2026-07-22 00:24:17,뉴스엔,유용주,0,0,0,0,0,0
"리센느 메이, 오늘 시타도 성공적 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148499,2026-07-22 00:22:14,뉴스엔,유용주,0,0,0,0,0,0
"리센느 리브, 포수 한승택에게 기념구 받은 뒤 미소 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148498,2026-07-22 00:20:12,뉴스엔,유용주,0,0,0,0,0,0
"리센느 리브, 아름다운 시구 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148497,2026-07-22 00:18:17,뉴스엔,유용주,0,0,0,0,0,0
"리센느, 오늘 제일 많이 하는 ‘야호~’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148496,2026-07-22 00:16:16,뉴스엔,유용주,0,0,0,0,0,0
‘섬의 낭만을 위하여 야호~’ [포토엔HD],https://m.entertain.naver.com/article/609/0001148495,2026-07-22 00:15:12,뉴스엔,유용주,0,0,0,0,0,0
"‘제7회 섬의 날 홍보대사 위촉식’, 다함께 야호 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148494,2026-07-22 00:14:17,뉴스엔,유용주,0,0,0,0,0,0
‘제7회 섬의 날 홍보대사 위촉식’ 단체 기념포즈 [포토엔HD],https://m.entertain.naver.com/article/609/0001148493,2026-07-22 00:12:17,뉴스엔,유용주,0,0,0,0,0,0
"리센느, 김민재 차관과 함께 마지막 퍼즐완성 앞두고 ‘야호~’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148492,2026-07-22 00:08:11,뉴스엔,유용주,0,0,0,0,0,0
"인기 아이돌 리센느, 하이원서 ‘짜릿한 여름휴가’",https://n.news.naver.com/mnews/article/087/0001206459?sid=102,2026-07-22 00:08:23,강원일보,,4,2,1,0,0,0
"안성훈-하현우, ‘섬의 날’ 퍼즐 완성을 위해 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148491,2026-07-22 00:05:11,뉴스엔,유용주,0,0,0,0,0,0
"리랑-정이랑, 퍼즐 완성을 위해 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148490,2026-07-22 00:04:18,뉴스엔,유용주,0,0,0,0,0,0
"정이랑, 욕쟁이 할머니 등판(?)에 ‘같이 빵터진 리랑과 안성훈’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148489,2026-07-22 00:03:11,뉴스엔,유용주,0,0,0,0,0,0
"리센느, 이제는 ‘여수 야호~’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148488,2026-07-22 00:02:16,뉴스엔,유용주,0,0,0,0,0,0
"리센느 원이-리브, 속닥속닥 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148487,2026-07-22 00:00:12,뉴스엔,유용주,0,0,0,0,0,0
"하현우, ‘섬의 낭만’을 위한 강렬한 노래 한소절 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148486,2026-07-21 23:59:11,뉴스엔,유용주,0,0,0,0,0,0
"리센느 리브, 꽃미모 활짝 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148485,2026-07-21 23:58:11,뉴스엔,유용주,0,0,0,0,0,0
"리센느 미나미, 도도한 갸루귀신 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148484,2026-07-21 23:57:11,뉴스엔,유용주,0,0,0,0,0,0
"리센느 제나, ‘고윤정’ 닮은 느낌(?) 물씬 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148482,2026-07-21 23:56:11,뉴스엔,유용주,0,0,0,0,0,0
"리센느 원이, 미소짓는 ‘거제 파이리’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148481,2026-07-21 23:53:11,뉴스엔,유용주,0,0,0,0,0,0
"리센느 메이, 똑단발 꽃미모 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148480,2026-07-21 23:52:15,뉴스엔,유용주,0,0,0,0,0,0
"리센느 미나미, 꽃다발 들고 수줍게 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148479,2026-07-21 23:51:11,뉴스엔,유용주,0,0,0,0,0,0
"리센느 원이, 대표로 위촉장 받으며 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148478,2026-07-21 23:50:16,뉴스엔,유용주,0,0,0,0,0,0
"하현우, ‘제7회 섬의 날 홍보대사’ 위촉장 들고 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148477,2026-07-21 23:46:13,뉴스엔,유용주,0,0,0,0,0,0
[BS현장] “섬의 날 야호!”… 리센느·하현우·안성훈 등 홍보대사 위촉,https://n.news.naver.com/mnews/article/396/0000750316?sid=103,2026-07-21 23:44:11,스포츠월드,,4,18,0,0,2,0
"안성훈, ‘제7회 섬의 날 홍보대사’ 위촉장 받았어요 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148475,2026-07-21 23:44:14,뉴스엔,유용주,0,0,0,0,0,0
"리랑, ‘제7회 섬의 날 홍보대사’ 위촉장 받아 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148474,2026-07-21 23:43:11,뉴스엔,유용주,0,0,0,0,0,0
"정이랑, ‘제 7회 섬의 날 홍보대사’ 위촉 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148473,2026-07-21 23:42:11,뉴스엔,유용주,0,0,0,0,0,0
리센느 &#x27;정산&#x27; 아직 못 받아...원이·미나미 &#x27;눈물&#x27; 쏟은 사연 [MHN:픽],https://m.entertain.naver.com/article/445/0000440676,2026-07-21 23:18:09,MHN스포츠,김소영,0,0,0,0,0,0
"리센느 원이, 母 얘기 나오자 장도연과 오열…“소고기 사드릴래요” [SD리뷰]",https://m.entertain.naver.com/article/382/0001284328,2026-07-21 23:09:07,스포츠동아,이수진 기자,0,0,0,0,0,0
"“거제, 야호” 리센느·정이랑, ‘섬의 날’ 홍보대사 위촉",https://n.news.naver.com/mnews/article/081/0003663186?sid=102,2026-07-21 21:57:13,서울신문,,0,0,1,0,0,0
리센느 원이 “첫 정산 아직…母 소고기 사주고 싶어” 눈물 (살롱드립),https://m.entertain.naver.com/article/241/0003521065,2026-07-21 21:39:49,일간스포츠,,0,0,0,0,0,0
"리센느(RESCENE) 리브-메이, 빗속의 &#x27;아웃송&#x27; 댄스 상큼 폭발! [MD영상]",https://m.entertain.naver.com/article/117/0004087085,2026-07-21 21:29:10,마이데일리,송일섭,0,0,0,0,0,0
"리센느 리브, 고향 수원에서 메이와 &#x27;시구·시타&#x27;",https://m.sports.naver.com/kbaseball/article/055/0001374270,2026-07-21 21:24:33,SBS,,0,0,0,0,0,0
"리센느, 올해 첫 정산 받나..미나미 &quot;부모님 용돈 드리는 게 꿈&quot;[인생84]",https://m.entertain.naver.com/article/108/0003454737,2026-07-21 21:22:24,스타뉴스,김나연 기자,0,0,0,0,0,0
"[사진]리센느 리브, 고향서 시구해요",https://m.sports.naver.com/kbaseball/article/109/0005575424,2026-07-21 21:20:19,OSEN,박준형,0,0,0,0,0,0
[사진]시구하는 리센느 리브,https://m.sports.naver.com/kbaseball/article/109/0005575423,2026-07-21 21:20:17,OSEN,박준형,0,0,0,0,0,0
"[사진]리센느 리브, 힘찬 시구",https://m.sports.naver.com/kbaseball/article/109/0005575422,2026-07-21 21:20:15,OSEN,박준형,0,0,0,0,0,0
"[사진]리센느 리브, 긴머릿결 휘날리며",https://m.sports.naver.com/kbaseball/article/109/0005575418,2026-07-21 21:19:18,OSEN,박준형,0,0,0,0,0,0
"리센느 리브-메이, ‘승리 요정’의 파이팅 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148441,2026-07-21 21:19:14,뉴스엔,유용주,0,0,0,0,0,0
"[사진]리센느 리브, 고향서 진지한 시구",https://m.sports.naver.com/kbaseball/article/109/0005575420,2026-07-21 21:19:22,OSEN,박준형,0,0,0,0,0,0
"[사진]리센느 리브, KT 승리 야호~",https://m.sports.naver.com/kbaseball/article/109/0005575421,2026-07-21 21:19:24,OSEN,박준형,0,0,0,0,0,0
"기안84, 원탑 걸그룹 브이로그 가져왔다…리센느의 반전 행사 무대는 (&#x27;인생84&#x27;)",https://m.entertain.naver.com/article/312/0000768643,2026-07-21 21:11:10,텐아시아,임채령 텐아시아,0,0,0,0,0,0
"비가 와도 KT 아웃송 댄스는 계속, 리센느 메이-리브 [O! SPORTS 숏폼]",https://m.sports.naver.com/kbaseball/article/109/0005575403,2026-07-21 21:07:15,OSEN,박준형,0,0,0,0,0,0
"리센느 원이, 바쁜 스케줄 탓 병원까지…기안84 &quot;수능 3번 본 얼굴&quot; [RE:뷰]",https://m.entertain.naver.com/article/213/0001395058,2026-07-21 20:58:16,TV리포트,,0,0,0,0,0,0
"리센느 메이-리브, 장마 속 상큼한 아웃송 챌린지 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148440,2026-07-21 20:47:14,뉴스엔,유용주,0,0,0,0,0,0
"리센느, 물 들어오기 전부터 노 저었다 &quot;데뷔 때부터 매일 행사 뛰어, 초등학교나 주민센터까지&quot; (&#x27;인생84&#x27;) [순간포착]",https://m.entertain.naver.com/article/109/0005575379,2026-07-21 20:46:18,OSEN,최지연,0,0,0,0,0,0
리센느 메이 ‘깜찍한 망원경’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036185,2026-07-21 20:37:15,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
리센느 메이 ‘야무진 먹방’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036190,2026-07-21 20:37:26,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
리센느 메이-리브 ‘비가와도 미모 반짝’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036192,2026-07-21 20:37:30,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
리센느 메이-리브 ‘아웃송 선보이는 리트와 메트’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036191,2026-07-21 20:37:28,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
리센느 메이 ‘신나는 야구장 나들이’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036186,2026-07-21 20:37:17,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
리센느 메이-리브 ‘반할 수 밖에 없네’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036188,2026-07-21 20:37:22,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
리센느 메이-리브 ‘팬서비스도 만점’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036189,2026-07-21 20:37:24,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
리센느 메이-리브 ‘애교가 철철’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036187,2026-07-21 20:37:20,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
리센느 메이 ‘팬심 녹이는 윙크’[엑&#x27;s HD포토],https://m.sports.naver.com/kbaseball/article/311/0002036184,2026-07-21 20:37:13,엑스포츠뉴스,김한준 기자,0,0,0,0,0,0
"[MD포토] 리센느 메이-리브, &#x27;빗속에서도 신나는 댄스!&#x27;",https://m.entertain.naver.com/article/117/0004087073,2026-07-21 20:22:17,마이데일리,송일섭,0,0,0,0,0,0
"[MD포토] 리센느 리브, &#x27;비가 와도 아웃송은 계속된다&#x27;",https://m.entertain.naver.com/article/117/0004087071,2026-07-21 20:14:17,마이데일리,송일섭,0,0,0,0,0,0
리센느 리브-메이 ‘치어리더들과 완벽한 아웃송 댄스’ [MK포토],https://m.sports.naver.com/kbaseball/article/410/0001133436,2026-07-21 20:13:09,MK스포츠,김영구 MK스포츠,0,0,0,0,0,0
"[사진]리센느 메이-리브, 미모의 KT 치어리더와 함께",https://m.sports.naver.com/kbaseball/article/109/0005575334,2026-07-21 20:13:15,OSEN,박준형,0,0,0,0,0,0
"[MD포토] 리센느 메이, &#x27;빗속의 아웃송&#x27;",https://m.entertain.naver.com/article/117/0004087070,2026-07-21 20:12:11,마이데일리,송일섭,0,0,0,0,0,0
"리센느 메이-리브, 홍보대사에 시구시타 그리고 아웃송까지 ‘바쁘다 바빠’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148439,2026-07-21 20:12:19,뉴스엔,유용주,0,0,0,0,0,0
리센느 리브-메이 ‘아웃송 안무 펼치는 리트와 메트’ [MK포토],https://m.sports.naver.com/kbaseball/article/410/0001133435,2026-07-21 20:11:12,MK스포츠,김영구 MK스포츠,0,0,0,0,0,0
"[사진]리센느 리브, 깜찍한 KT 아웃송 댄스",https://m.sports.naver.com/kbaseball/article/109/0005575331,2026-07-21 20:10:24,OSEN,박준형,0,0,0,0,0,0
"[사진]리센느 메이, KT 치어리더와 함께하는 아웃송 댄스",https://m.sports.naver.com/kbaseball/article/109/0005575330,2026-07-21 20:10:22,OSEN,박준형,0,0,0,0,0,0
"[MD포토] 리센느 리브-메이, &#x27;치어리더와 함께 아웃송 댄스를!&#x27;",https://m.entertain.naver.com/article/117/0004087069,2026-07-21 20:10:09,마이데일리,송일섭,0,0,0,0,0,0
"[사진]리센느 리브, KT 아웃송 어때요?",https://m.sports.naver.com/kbaseball/article/109/0005575328,2026-07-21 20:10:17,OSEN,박준형,0,0,0,0,0,0
"리센느 메이-리브, 청량한 아웃송 챌린지 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148438,2026-07-21 20:10:16,뉴스엔,유용주,0,0,0,0,0,0
리센느 리브-메이 ‘KT 치어리더들과 합동 아웃송’ [MK포토],https://m.entertain.naver.com/article/410/0001133431,2026-07-21 20:08:14,MK스포츠,김영구 MK스포츠,0,0,0,0,0,0
"[MD포토] 리센느 리브-메이, &#x27;치어리더와 함께 아웃송 댄스&#x27;",https://m.entertain.naver.com/article/117/0004087068,2026-07-21 20:08:09,마이데일리,송일섭,0,0,0,0,0,0
리센느 리브-메이 ‘장맛비 맞으며 아웃송’ [MK포토],https://m.sports.naver.com/kbaseball/article/410/0001133430,2026-07-21 20:06:16,MK스포츠,김영구 MK스포츠,0,0,0,0,0,0
"[포토] 리센느 리브-메이, 아웃송 연습",https://m.entertain.naver.com/article/076/0004427646,2026-07-21 19:51:17,스포츠조선,박재만,0,0,0,0,0,0
"[포토] 리센느 리브-메이, 아웃송도 따라하고",https://m.sports.naver.com/kbaseball/article/076/0004427645,2026-07-21 19:51:14,스포츠조선,박재만,0,0,0,0,0,0
"경주시 인스타그램, 메타 공식 인증 획득…재난정보 신뢰도 높인다",https://n.news.naver.com/mnews/article/018/0006334184?sid=100,2026-07-21 19:50:10,이데일리,,0,0,0,0,0,0
‘야구찐팬’ 리센느 리브-메이 ‘장맛비 맞으며 야구 직관’ [MK포토],https://m.entertain.naver.com/article/410/0001133424,2026-07-21 19:49:11,MK스포츠,김영구 MK스포츠,0,0,0,0,0,0
"[포토] 리센느 리브-메이, 아웃송 공부",https://m.sports.naver.com/kbaseball/article/076/0004427644,2026-07-21 19:49:13,스포츠조선,박재만,0,0,0,0,0,0
"리센느 리브-메이, 야구장 분위기 즐기며 [포토엔HD]",https://m.entertain.naver.com/article/609/0001148435,2026-07-21 19:35:13,뉴스엔,유용주,0,0,0,0,0,0
"리센느 원이, 눈물…&quot;정산 받으면 엄마 소고기 사드리고 싶다&quot; (살롱드립)",https://m.entertain.naver.com/article/311/0002036160,2026-07-21 19:32:15,엑스포츠뉴스,윤현지 기자,0,0,0,0,0,0
"[사진]리센느 리브-메이, KT 아웃송 음악에 맞춰",https://m.sports.naver.com/kbaseball/article/109/0005575286,2026-07-21 19:30:15,OSEN,박준형,0,0,0,0,0,0
"[사진]리센느 리브-메이, 시구 시타 마치고 응원까지",https://m.sports.naver.com/kbaseball/article/109/0005575277,2026-07-21 19:20:19,OSEN,박준형,0,0,0,0,0,0
리센느 리브 ‘관중석에서 눈부신 반짝임’ [MK포토],https://m.sports.naver.com/kbaseball/article/410/0001133404,2026-07-21 19:20:17,MK스포츠,김영구 MK스포츠,0,0,0,0,0,0
걸그룹 리센느 등 ‘섬의 날’ 홍보대사,https://n.news.naver.com/mnews/article/022/0004144785?sid=102,2026-07-21 19:19:06,세계일보,,3,0,0,0,0,0
리센느 리브 ‘사랑스러운 냥냥이’ [MK포토],https://m.entertain.naver.com/article/410/0001133403,2026-07-21 19:18:15,MK스포츠,김영구 MK스포츠,0,0,0,0,0,0
리센느 리브 ‘고향 수원에서 승리요정이 될거야’ [MK포토],https://m.entertain.naver.com/article/410/0001133402,2026-07-21 19:16:17,MK스포츠,김영구 MK스포츠,0,0,0,0,0,0
"리센느 메이-리브, 홍보대사 일정 마치고 시구까지 ‘바쁘게 달려왔어요’ [포토엔HD]",https://m.entertain.naver.com/article/609/0001148433,2026-07-21 19:16:19,뉴스엔,유용주,0,0,0,0,0,0
